STATION,DATE,PRCP,TMAX,TMIN,WL
WATERTOWN REGIONAL AIRPORT SD US,12/11/1973,0,-11,-89,74.634
WATERTOWN REGIONAL AIRPORT SD US,12/12/1973,0,-39,-89,74.614
WATERTOWN REGIONAL AIRPORT SD US,12/13/1973,5,-89,-156,74.588
WATERTOWN REGIONAL AIRPORT SD US,12/14/1973,76,-111,-144,74.651
WATERTOWN REGIONAL AIRPORT SD US,12/15/1973,0,-106,-233,74.633
WATERTOWN REGIONAL AIRPORT SD US,12/16/1973,0,-106,-256,74.627
WATERTOWN REGIONAL AIRPORT SD US,12/17/1973,0,-56,-106,74.66
WATERTOWN REGIONAL AIRPORT SD US,12/18/1973,0,-67,-156,74.639
WATERTOWN REGIONAL AIRPORT SD US,12/19/1973,0,-128,-217,74.578
WATERTOWN REGIONAL AIRPORT SD US,12/20/1973,0,-122,-256,74.588
WATERTOWN REGIONAL AIRPORT SD US,12/21/1973,0,-56,-150,74.684
WATERTOWN REGIONAL AIRPORT SD US,12/22/1973,0,22,-111,74.645
WATERTOWN REGIONAL AIRPORT SD US,12/23/1973,0,-50,-106,74.655
WATERTOWN REGIONAL AIRPORT SD US,12/24/1973,102,-50,-72,74.61
WATERTOWN REGIONAL AIRPORT SD US,12/25/1973,0,-39,-72,74.593
WATERTOWN REGIONAL AIRPORT SD US,12/26/1973,0,-44,-89,74.647
WATERTOWN REGIONAL AIRPORT SD US,12/27/1973,0,-44,-128,74.678
WATERTOWN REGIONAL AIRPORT SD US,12/28/1973,8,-56,-156,74.721
WATERTOWN REGIONAL AIRPORT SD US,12/29/1973,0,-144,-283,74.714
WATERTOWN REGIONAL AIRPORT SD US,12/30/1973,0,-228,-306,74.764
WATERTOWN REGIONAL AIRPORT SD US,12/31/1973,0,-233,-344,74.733
WATERTOWN REGIONAL AIRPORT SD US,1/1/1974,0,-206,-361,74.782
WATERTOWN REGIONAL AIRPORT SD US,1/2/1974,0,-156,-306,74.776
WATERTOWN REGIONAL AIRPORT SD US,1/3/1974,0,-139,-217,74.772
WATERTOWN REGIONAL AIRPORT SD US,1/4/1974,0,-156,-267,74.801
WATERTOWN REGIONAL AIRPORT SD US,1/5/1974,0,-161,-256,74.793
WATERTOWN REGIONAL AIRPORT SD US,1/6/1974,0,-156,-283,74.793
WATERTOWN REGIONAL AIRPORT SD US,1/7/1974,0,-189,-317,74.832
WATERTOWN REGIONAL AIRPORT SD US,1/8/1974,0,-178,-289,74.808
WATERTOWN REGIONAL AIRPORT SD US,1/9/1974,0,-172,-311,74.775
WATERTOWN REGIONAL AIRPORT SD US,1/10/1974,0,-194,-267,74.798
WATERTOWN REGIONAL AIRPORT SD US,1/11/1974,0,-217,-317,74.805
WATERTOWN REGIONAL AIRPORT SD US,1/12/1974,0,-178,-328,74.835
WATERTOWN REGIONAL AIRPORT SD US,1/13/1974,0,-89,-217,74.843
WATERTOWN REGIONAL AIRPORT SD US,1/14/1974,0,0,-144,74.812
WATERTOWN REGIONAL AIRPORT SD US,1/15/1974,0,39,-178,74.837
WATERTOWN REGIONAL AIRPORT SD US,1/16/1974,0,72,-6,74.835
WATERTOWN REGIONAL AIRPORT SD US,1/17/1974,0,39,-50,74.831
WATERTOWN REGIONAL AIRPORT SD US,1/18/1974,0,6,-194,74.808
WATERTOWN REGIONAL AIRPORT SD US,1/19/1974,0,-39,-194,74.837
WATERTOWN REGIONAL AIRPORT SD US,1/20/1974,0,-6,-67,74.799
WATERTOWN REGIONAL AIRPORT SD US,1/21/1974,0,-39,-100,74.823
WATERTOWN REGIONAL AIRPORT SD US,1/22/1974,0,-56,-133,74.863
WATERTOWN REGIONAL AIRPORT SD US,1/23/1974,0,-33,-117,74.879
WATERTOWN REGIONAL AIRPORT SD US,1/24/1974,0,11,-156,74.872
WATERTOWN REGIONAL AIRPORT SD US,1/25/1974,0,22,-94,74.877
WATERTOWN REGIONAL AIRPORT SD US,1/26/1974,0,6,-128,74.862
WATERTOWN REGIONAL AIRPORT SD US,1/27/1974,0,-44,-150,74.915
WATERTOWN REGIONAL AIRPORT SD US,1/28/1974,0,17,-111,74.918
WATERTOWN REGIONAL AIRPORT SD US,1/29/1974,0,56,-83,74.935
WATERTOWN REGIONAL AIRPORT SD US,1/30/1974,5,44,-206,74.932
WATERTOWN REGIONAL AIRPORT SD US,1/31/1974,20,-144,-228,74.998
WATERTOWN REGIONAL AIRPORT SD US,2/1/1974,10,-156,-206,74.987
WATERTOWN REGIONAL AIRPORT SD US,2/2/1974,38,-78,-233,74.971
WATERTOWN REGIONAL AIRPORT SD US,2/3/1974,0,-194,-283,74.987
WATERTOWN REGIONAL AIRPORT SD US,2/4/1974,3,-89,-272,74.995
WATERTOWN REGIONAL AIRPORT SD US,2/5/1974,0,-89,-117,75.013
WATERTOWN REGIONAL AIRPORT SD US,2/6/1974,0,-83,-233,74.974
WATERTOWN REGIONAL AIRPORT SD US,2/7/1974,0,-94,-250,75.011
WATERTOWN REGIONAL AIRPORT SD US,2/8/1974,10,-72,-217,74.996
WATERTOWN REGIONAL AIRPORT SD US,2/9/1974,0,-6,-217,75.01
WATERTOWN REGIONAL AIRPORT SD US,2/10/1974,0,-6,-139,75
WATERTOWN REGIONAL AIRPORT SD US,2/11/1974,0,56,-94,75.07
WATERTOWN REGIONAL AIRPORT SD US,2/12/1974,0,56,-106,75.012
WATERTOWN REGIONAL AIRPORT SD US,2/13/1974,8,-89,-144,75.018
WATERTOWN REGIONAL AIRPORT SD US,2/14/1974,0,-83,-144,75.016
WATERTOWN REGIONAL AIRPORT SD US,2/15/1974,5,28,-89,75.013
WATERTOWN REGIONAL AIRPORT SD US,2/16/1974,0,50,-67,74.998
WATERTOWN REGIONAL AIRPORT SD US,2/17/1974,0,44,-50,75.046
WATERTOWN REGIONAL AIRPORT SD US,2/18/1974,0,28,-61,75.007
WATERTOWN REGIONAL AIRPORT SD US,2/19/1974,0,72,-72,74.988
WATERTOWN REGIONAL AIRPORT SD US,2/20/1974,84,28,-22,75.044
WATERTOWN REGIONAL AIRPORT SD US,2/21/1974,30,-6,-122,74.999
WATERTOWN REGIONAL AIRPORT SD US,2/22/1974,0,-61,-167,75.018
WATERTOWN REGIONAL AIRPORT SD US,2/23/1974,0,-111,-200,75.172
WATERTOWN REGIONAL AIRPORT SD US,2/24/1974,0,-56,-222,75.046
WATERTOWN REGIONAL AIRPORT SD US,2/25/1974,0,11,-178,75.059
WATERTOWN REGIONAL AIRPORT SD US,2/26/1974,0,61,-50,75.061
WATERTOWN REGIONAL AIRPORT SD US,2/27/1974,0,72,-33,75.02
WATERTOWN REGIONAL AIRPORT SD US,2/28/1974,0,17,-89,75.025
WATERTOWN REGIONAL AIRPORT SD US,3/1/1974,0,94,-44,75.058
WATERTOWN REGIONAL AIRPORT SD US,3/2/1974,0,144,6,75.033
WATERTOWN REGIONAL AIRPORT SD US,3/3/1974,0,61,-11,74.996
WATERTOWN REGIONAL AIRPORT SD US,3/4/1974,0,61,-28,75.036
WATERTOWN REGIONAL AIRPORT SD US,3/5/1974,0,128,-17,75.073
WATERTOWN REGIONAL AIRPORT SD US,3/6/1974,0,83,-44,75.07
WATERTOWN REGIONAL AIRPORT SD US,3/7/1974,0,-22,-83,75.098
WATERTOWN REGIONAL AIRPORT SD US,3/8/1974,0,56,-33,75.085
WATERTOWN REGIONAL AIRPORT SD US,3/9/1974,0,44,-61,75.084
WATERTOWN REGIONAL AIRPORT SD US,3/10/1974,0,94,-94,75.157
WATERTOWN REGIONAL AIRPORT SD US,3/11/1974,46,17,-17,75.119
WATERTOWN REGIONAL AIRPORT SD US,3/12/1974,0,78,-50,75.127
WATERTOWN REGIONAL AIRPORT SD US,3/13/1974,0,72,-6,75.154
WATERTOWN REGIONAL AIRPORT SD US,3/14/1974,58,100,-6,75.135
WATERTOWN REGIONAL AIRPORT SD US,3/15/1974,0,11,-83,75.105
WATERTOWN REGIONAL AIRPORT SD US,3/16/1974,0,-44,-128,75.11
WATERTOWN REGIONAL AIRPORT SD US,3/17/1974,0,44,-111,75.246
WATERTOWN REGIONAL AIRPORT SD US,3/18/1974,0,22,-94,75.166
WATERTOWN REGIONAL AIRPORT SD US,3/19/1974,10,-33,-111,75.147
WATERTOWN REGIONAL AIRPORT SD US,3/20/1974,38,-61,-139,75.118
WATERTOWN REGIONAL AIRPORT SD US,3/21/1974,0,-28,-128,75.14
WATERTOWN REGIONAL AIRPORT SD US,3/22/1974,13,-67,-183,75.136
WATERTOWN REGIONAL AIRPORT SD US,3/23/1974,0,-150,-222,75.12
WATERTOWN REGIONAL AIRPORT SD US,3/24/1974,0,-39,-228,75.175
WATERTOWN REGIONAL AIRPORT SD US,3/25/1974,8,33,-100,75.131
WATERTOWN REGIONAL AIRPORT SD US,3/26/1974,0,-17,-128,75.145
WATERTOWN REGIONAL AIRPORT SD US,3/27/1974,0,39,-67,75.137
WATERTOWN REGIONAL AIRPORT SD US,3/28/1974,0,44,-11,75.111
WATERTOWN REGIONAL AIRPORT SD US,3/29/1974,3,50,-6,75.056
WATERTOWN REGIONAL AIRPORT SD US,3/30/1974,0,83,-28,75.07
WATERTOWN REGIONAL AIRPORT SD US,3/31/1974,188,11,-39,75.146
WATERTOWN REGIONAL AIRPORT SD US,4/1/1974,0,94,-22,75.142
WATERTOWN REGIONAL AIRPORT SD US,4/2/1974,0,33,-39,75.141
WATERTOWN REGIONAL AIRPORT SD US,4/3/1974,0,-11,-33,75.137
WATERTOWN REGIONAL AIRPORT SD US,4/4/1974,0,56,-39,75.166
WATERTOWN REGIONAL AIRPORT SD US,4/5/1974,0,106,-67,75.199
WATERTOWN REGIONAL AIRPORT SD US,4/6/1974,0,133,-11,75.227
WATERTOWN REGIONAL AIRPORT SD US,4/7/1974,0,56,-33,75.224
WATERTOWN REGIONAL AIRPORT SD US,4/8/1974,5,133,-11,75.233
WATERTOWN REGIONAL AIRPORT SD US,4/9/1974,0,161,-17,75.249
WATERTOWN REGIONAL AIRPORT SD US,4/10/1974,0,144,39,75.255
WATERTOWN REGIONAL AIRPORT SD US,4/11/1974,188,94,61,75.251
WATERTOWN REGIONAL AIRPORT SD US,4/12/1974,41,89,22,75.24
WATERTOWN REGIONAL AIRPORT SD US,4/13/1974,18,33,6,75.257
WATERTOWN REGIONAL AIRPORT SD US,4/14/1974,0,111,0,75.262
WATERTOWN REGIONAL AIRPORT SD US,4/15/1974,0,100,-11,75.325
WATERTOWN REGIONAL AIRPORT SD US,4/16/1974,0,139,-28,75.322
WATERTOWN REGIONAL AIRPORT SD US,4/17/1974,0,206,39,75.311
WATERTOWN REGIONAL AIRPORT SD US,4/18/1974,0,144,-6,75.324
WATERTOWN REGIONAL AIRPORT SD US,4/19/1974,0,239,39,75.33
WATERTOWN REGIONAL AIRPORT SD US,4/20/1974,13,183,117,75.324
WATERTOWN REGIONAL AIRPORT SD US,4/21/1974,0,133,22,75.324
WATERTOWN REGIONAL AIRPORT SD US,4/22/1974,0,100,6,75.336
WATERTOWN REGIONAL AIRPORT SD US,4/23/1974,0,128,-39,75.371
WATERTOWN REGIONAL AIRPORT SD US,4/24/1974,0,211,11,75.384
WATERTOWN REGIONAL AIRPORT SD US,4/25/1974,0,267,33,75.377
WATERTOWN REGIONAL AIRPORT SD US,4/26/1974,46,261,78,75.379
WATERTOWN REGIONAL AIRPORT SD US,4/27/1974,0,217,111,75.373
WATERTOWN REGIONAL AIRPORT SD US,4/28/1974,0,200,56,75.37
WATERTOWN REGIONAL AIRPORT SD US,4/29/1974,0,100,11,75.38
WATERTOWN REGIONAL AIRPORT SD US,4/30/1974,0,178,-6,75.388
WATERTOWN REGIONAL AIRPORT SD US,5/1/1974,0,261,50,75.423
WATERTOWN REGIONAL AIRPORT SD US,5/2/1974,3,183,28,75.386
WATERTOWN REGIONAL AIRPORT SD US,5/3/1974,0,144,-28,75.405
WATERTOWN REGIONAL AIRPORT SD US,5/4/1974,33,200,11,75.417
WATERTOWN REGIONAL AIRPORT SD US,5/5/1974,0,172,17,75.39
WATERTOWN REGIONAL AIRPORT SD US,5/6/1974,0,167,-11,75.402
WATERTOWN REGIONAL AIRPORT SD US,5/7/1974,94,94,33,75.417
WATERTOWN REGIONAL AIRPORT SD US,5/8/1974,38,106,33,75.397
WATERTOWN REGIONAL AIRPORT SD US,5/9/1974,30,211,56,75.399
WATERTOWN REGIONAL AIRPORT SD US,5/10/1974,66,117,94,75.43
WATERTOWN REGIONAL AIRPORT SD US,5/11/1974,20,150,50,75.415
WATERTOWN REGIONAL AIRPORT SD US,5/12/1974,0,144,33,75.448
WATERTOWN REGIONAL AIRPORT SD US,5/13/1974,132,100,50,75.485
WATERTOWN REGIONAL AIRPORT SD US,5/14/1974,3,89,22,75.461
WATERTOWN REGIONAL AIRPORT SD US,5/15/1974,30,111,-11,75.486
WATERTOWN REGIONAL AIRPORT SD US,5/16/1974,3,194,67,75.506
WATERTOWN REGIONAL AIRPORT SD US,5/17/1974,0,139,28,75.545
WATERTOWN REGIONAL AIRPORT SD US,5/18/1974,3,161,78,75.557
WATERTOWN REGIONAL AIRPORT SD US,5/19/1974,0,167,94,75.559
WATERTOWN REGIONAL AIRPORT SD US,5/20/1974,114,300,156,75.555
WATERTOWN REGIONAL AIRPORT SD US,5/21/1974,41,211,106,75.562
WATERTOWN REGIONAL AIRPORT SD US,5/22/1974,0,150,89,75.563
WATERTOWN REGIONAL AIRPORT SD US,5/23/1974,0,111,56,75.578
WATERTOWN REGIONAL AIRPORT SD US,5/24/1974,0,167,39,75.588
WATERTOWN REGIONAL AIRPORT SD US,5/25/1974,20,139,67,75.594
WATERTOWN REGIONAL AIRPORT SD US,5/26/1974,0,211,28,75.594
WATERTOWN REGIONAL AIRPORT SD US,5/27/1974,48,267,128,75.596
WATERTOWN REGIONAL AIRPORT SD US,5/28/1974,33,256,150,75.595
WATERTOWN REGIONAL AIRPORT SD US,5/29/1974,0,217,122,75.599
WATERTOWN REGIONAL AIRPORT SD US,5/30/1974,38,172,78,75.604
WATERTOWN REGIONAL AIRPORT SD US,5/31/1974,107,194,39,75.592
WATERTOWN REGIONAL AIRPORT SD US,6/1/1974,76,200,89,75.613
WATERTOWN REGIONAL AIRPORT SD US,6/2/1974,0,233,61,75.607
WATERTOWN REGIONAL AIRPORT SD US,6/3/1974,5,306,133,75.603
WATERTOWN REGIONAL AIRPORT SD US,6/4/1974,0,294,139,75.598
WATERTOWN REGIONAL AIRPORT SD US,6/5/1974,0,267,144,75.597
WATERTOWN REGIONAL AIRPORT SD US,6/6/1974,0,228,122,75.587
WATERTOWN REGIONAL AIRPORT SD US,6/7/1974,0,250,78,75.567
WATERTOWN REGIONAL AIRPORT SD US,6/8/1974,0,250,89,75.578
WATERTOWN REGIONAL AIRPORT SD US,6/9/1974,229,167,100,75.573
WATERTOWN REGIONAL AIRPORT SD US,6/10/1974,25,194,78,75.566
WATERTOWN REGIONAL AIRPORT SD US,6/11/1974,0,189,78,75.58
WATERTOWN REGIONAL AIRPORT SD US,6/12/1974,0,256,78,75.584
WATERTOWN REGIONAL AIRPORT SD US,6/13/1974,0,267,78,75.579
WATERTOWN REGIONAL AIRPORT SD US,6/14/1974,0,244,122,75.575
WATERTOWN REGIONAL AIRPORT SD US,6/15/1974,0,200,78,75.551
WATERTOWN REGIONAL AIRPORT SD US,6/16/1974,0,194,50,75.573
WATERTOWN REGIONAL AIRPORT SD US,6/17/1974,0,228,39,75.575
WATERTOWN REGIONAL AIRPORT SD US,6/18/1974,0,317,83,75.569
WATERTOWN REGIONAL AIRPORT SD US,6/19/1974,0,294,128,75.578
WATERTOWN REGIONAL AIRPORT SD US,6/20/1974,0,367,167,75.589
WATERTOWN REGIONAL AIRPORT SD US,6/21/1974,33,283,167,75.583
WATERTOWN REGIONAL AIRPORT SD US,6/22/1974,0,261,128,75.601
WATERTOWN REGIONAL AIRPORT SD US,6/23/1974,0,244,106,75.597
WATERTOWN REGIONAL AIRPORT SD US,6/24/1974,0,250,100,75.593
WATERTOWN REGIONAL AIRPORT SD US,6/25/1974,0,267,100,75.582
WATERTOWN REGIONAL AIRPORT SD US,6/26/1974,0,289,117,75.577
WATERTOWN REGIONAL AIRPORT SD US,6/27/1974,0,306,167,75.564
WATERTOWN REGIONAL AIRPORT SD US,6/28/1974,0,322,167,75.548
WATERTOWN REGIONAL AIRPORT SD US,6/29/1974,0,333,172,75.551
WATERTOWN REGIONAL AIRPORT SD US,6/30/1974,0,306,133,75.546
WATERTOWN REGIONAL AIRPORT SD US,7/1/1974,165,350,156,75.545
WATERTOWN REGIONAL AIRPORT SD US,7/2/1974,51,317,167,75.539
WATERTOWN REGIONAL AIRPORT SD US,7/3/1974,140,261,139,75.595
WATERTOWN REGIONAL AIRPORT SD US,7/4/1974,0,278,150,75.575
WATERTOWN REGIONAL AIRPORT SD US,7/5/1974,0,328,156,75.596
WATERTOWN REGIONAL AIRPORT SD US,7/6/1974,0,356,206,75.596
WATERTOWN REGIONAL AIRPORT SD US,7/7/1974,0,361,206,75.586
WATERTOWN REGIONAL AIRPORT SD US,7/8/1974,0,339,228,75.587
WATERTOWN REGIONAL AIRPORT SD US,7/9/1974,0,322,194,75.584
WATERTOWN REGIONAL AIRPORT SD US,7/10/1974,0,322,194,75.595
WATERTOWN REGIONAL AIRPORT SD US,7/11/1974,0,317,194,75.579
WATERTOWN REGIONAL AIRPORT SD US,7/12/1974,0,356,189,75.572
WATERTOWN REGIONAL AIRPORT SD US,7/13/1974,94,367,167,75.562
WATERTOWN REGIONAL AIRPORT SD US,7/14/1974,0,311,167,75.543
WATERTOWN REGIONAL AIRPORT SD US,7/15/1974,0,311,133,75.554
WATERTOWN REGIONAL AIRPORT SD US,7/16/1974,10,339,167,75.535
WATERTOWN REGIONAL AIRPORT SD US,7/17/1974,0,361,211,75.522
WATERTOWN REGIONAL AIRPORT SD US,7/18/1974,5,311,194,75.501
WATERTOWN REGIONAL AIRPORT SD US,7/19/1974,0,289,178,75.529
WATERTOWN REGIONAL AIRPORT SD US,7/20/1974,18,356,189,75.511
WATERTOWN REGIONAL AIRPORT SD US,7/21/1974,0,328,200,75.489
WATERTOWN REGIONAL AIRPORT SD US,7/22/1974,0,333,167,75.46
WATERTOWN REGIONAL AIRPORT SD US,7/23/1974,0,361,161,75.432
WATERTOWN REGIONAL AIRPORT SD US,7/24/1974,0,317,194,75.425
WATERTOWN REGIONAL AIRPORT SD US,7/25/1974,0,339,133,75.413
WATERTOWN REGIONAL AIRPORT SD US,7/26/1974,10,294,156,75.402
WATERTOWN REGIONAL AIRPORT SD US,7/27/1974,36,317,128,75.395
WATERTOWN REGIONAL AIRPORT SD US,7/28/1974,3,272,144,75.387
WATERTOWN REGIONAL AIRPORT SD US,7/29/1974,0,261,117,75.38
WATERTOWN REGIONAL AIRPORT SD US,7/30/1974,0,289,72,75.392
WATERTOWN REGIONAL AIRPORT SD US,7/31/1974,0,289,133,75.399
WATERTOWN REGIONAL AIRPORT SD US,8/1/1974,8,322,111,75.393
WATERTOWN REGIONAL AIRPORT SD US,8/2/1974,0,211,89,75.379
WATERTOWN REGIONAL AIRPORT SD US,8/3/1974,0,228,78,75.37
WATERTOWN REGIONAL AIRPORT SD US,8/4/1974,0,272,44,75.374
WATERTOWN REGIONAL AIRPORT SD US,8/5/1974,0,283,94,75.39
WATERTOWN REGIONAL AIRPORT SD US,8/6/1974,0,283,117,75.375
WATERTOWN REGIONAL AIRPORT SD US,8/7/1974,0,267,128,75.364
WATERTOWN REGIONAL AIRPORT SD US,8/8/1974,0,278,133,75.352
WATERTOWN REGIONAL AIRPORT SD US,8/9/1974,272,228,167,75.335
WATERTOWN REGIONAL AIRPORT SD US,8/10/1974,213,206,133,75.296
WATERTOWN REGIONAL AIRPORT SD US,8/11/1974,422,261,117,75.271
WATERTOWN REGIONAL AIRPORT SD US,8/12/1974,0,250,139,75.267
WATERTOWN REGIONAL AIRPORT SD US,8/13/1974,0,272,111,75.273
WATERTOWN REGIONAL AIRPORT SD US,8/14/1974,0,311,150,75.265
WATERTOWN REGIONAL AIRPORT SD US,8/15/1974,0,278,156,75.243
WATERTOWN REGIONAL AIRPORT SD US,8/16/1974,0,267,117,75.231
WATERTOWN REGIONAL AIRPORT SD US,8/17/1974,0,283,139,75.236
WATERTOWN REGIONAL AIRPORT SD US,8/18/1974,0,306,128,75.239
WATERTOWN REGIONAL AIRPORT SD US,8/19/1974,25,306,161,75.231
WATERTOWN REGIONAL AIRPORT SD US,8/20/1974,0,322,183,75.22
WATERTOWN REGIONAL AIRPORT SD US,8/21/1974,0,261,106,75.208
WATERTOWN REGIONAL AIRPORT SD US,8/22/1974,0,239,72,75.194
WATERTOWN REGIONAL AIRPORT SD US,8/23/1974,0,267,83,75.188
WATERTOWN REGIONAL AIRPORT SD US,8/24/1974,0,294,161,75.197
WATERTOWN REGIONAL AIRPORT SD US,8/25/1974,0,344,178,75.171
WATERTOWN REGIONAL AIRPORT SD US,8/26/1974,0,244,94,75.152
WATERTOWN REGIONAL AIRPORT SD US,8/27/1974,0,244,72,75.157
WATERTOWN REGIONAL AIRPORT SD US,8/28/1974,0,239,78,75.155
WATERTOWN REGIONAL AIRPORT SD US,8/29/1974,0,211,72,75.136
WATERTOWN REGIONAL AIRPORT SD US,8/30/1974,0,194,100,75.13
WATERTOWN REGIONAL AIRPORT SD US,8/31/1974,0,217,50,75.12
WATERTOWN REGIONAL AIRPORT SD US,9/1/1974,0,161,44,75.11
WATERTOWN REGIONAL AIRPORT SD US,9/2/1974,0,150,22,75.107
WATERTOWN REGIONAL AIRPORT SD US,9/3/1974,0,217,-11,75.089
WATERTOWN REGIONAL AIRPORT SD US,9/4/1974,0,250,17,75.051
WATERTOWN REGIONAL AIRPORT SD US,9/5/1974,0,222,67,75.04
WATERTOWN REGIONAL AIRPORT SD US,9/6/1974,36,233,94,75.023
WATERTOWN REGIONAL AIRPORT SD US,9/7/1974,0,300,56,75.02
WATERTOWN REGIONAL AIRPORT SD US,9/8/1974,0,217,83,75.003
WATERTOWN REGIONAL AIRPORT SD US,9/9/1974,0,144,100,75
WATERTOWN REGIONAL AIRPORT SD US,9/10/1974,0,311,94,74.995
WATERTOWN REGIONAL AIRPORT SD US,9/11/1974,20,172,83,74.988
WATERTOWN REGIONAL AIRPORT SD US,9/12/1974,0,122,39,75
WATERTOWN REGIONAL AIRPORT SD US,9/13/1974,0,178,33,75.017
WATERTOWN REGIONAL AIRPORT SD US,9/14/1974,0,272,50,75.026
WATERTOWN REGIONAL AIRPORT SD US,9/15/1974,0,211,44,74.999
WATERTOWN REGIONAL AIRPORT SD US,9/16/1974,0,300,67,74.99
WATERTOWN REGIONAL AIRPORT SD US,9/17/1974,0,261,111,74.97
WATERTOWN REGIONAL AIRPORT SD US,9/18/1974,0,322,78,74.961
WATERTOWN REGIONAL AIRPORT SD US,9/19/1974,0,211,83,74.932
WATERTOWN REGIONAL AIRPORT SD US,9/20/1974,0,200,17,74.936
WATERTOWN REGIONAL AIRPORT SD US,9/21/1974,0,122,-28,74.93
WATERTOWN REGIONAL AIRPORT SD US,9/22/1974,0,161,-61,74.943
WATERTOWN REGIONAL AIRPORT SD US,9/23/1974,0,256,50,74.907
WATERTOWN REGIONAL AIRPORT SD US,9/24/1974,0,228,56,74.873
WATERTOWN REGIONAL AIRPORT SD US,9/25/1974,0,278,44,74.855
WATERTOWN REGIONAL AIRPORT SD US,9/26/1974,0,328,67,74.861
WATERTOWN REGIONAL AIRPORT SD US,9/27/1974,0,156,39,74.851
WATERTOWN REGIONAL AIRPORT SD US,9/28/1974,0,150,11,74.847
WATERTOWN REGIONAL AIRPORT SD US,9/29/1974,0,150,6,74.898
WATERTOWN REGIONAL AIRPORT SD US,9/30/1974,0,83,-61,74.897
WATERTOWN REGIONAL AIRPORT SD US,10/1/1974,0,61,-44,74.836
WATERTOWN REGIONAL AIRPORT SD US,10/2/1974,0,144,-78,74.867
WATERTOWN REGIONAL AIRPORT SD US,10/3/1974,0,211,56,74.844
WATERTOWN REGIONAL AIRPORT SD US,10/4/1974,0,161,44,74.804
WATERTOWN REGIONAL AIRPORT SD US,10/5/1974,107,61,28,74.782
WATERTOWN REGIONAL AIRPORT SD US,10/6/1974,5,50,-39,74.771
WATERTOWN REGIONAL AIRPORT SD US,10/7/1974,0,172,-50,74.805
WATERTOWN REGIONAL AIRPORT SD US,10/8/1974,0,178,28,74.764
WATERTOWN REGIONAL AIRPORT SD US,10/9/1974,0,233,0,74.741
WATERTOWN REGIONAL AIRPORT SD US,10/10/1974,0,261,72,74.754
WATERTOWN REGIONAL AIRPORT SD US,10/11/1974,0,217,50,74.72
WATERTOWN REGIONAL AIRPORT SD US,10/12/1974,0,128,22,74.723
WATERTOWN REGIONAL AIRPORT SD US,10/13/1974,0,200,22,74.691
WATERTOWN REGIONAL AIRPORT SD US,10/14/1974,0,89,-11,74.674
WATERTOWN REGIONAL AIRPORT SD US,10/15/1974,0,156,-28,74.722
WATERTOWN REGIONAL AIRPORT SD US,10/16/1974,0,239,-11,74.695
WATERTOWN REGIONAL AIRPORT SD US,10/17/1974,0,217,17,74.7
WATERTOWN REGIONAL AIRPORT SD US,10/18/1974,0,172,33,74.711
WATERTOWN REGIONAL AIRPORT SD US,10/19/1974,0,150,33,74.688
WATERTOWN REGIONAL AIRPORT SD US,10/20/1974,0,133,-11,74.685
WATERTOWN REGIONAL AIRPORT SD US,10/21/1974,0,233,50,74.652
WATERTOWN REGIONAL AIRPORT SD US,10/22/1974,0,172,22,74.626
WATERTOWN REGIONAL AIRPORT SD US,10/23/1974,0,172,-28,74.63
WATERTOWN REGIONAL AIRPORT SD US,10/24/1974,0,222,6,74.603
WATERTOWN REGIONAL AIRPORT SD US,10/25/1974,0,172,-33,74.612
WATERTOWN REGIONAL AIRPORT SD US,10/26/1974,0,200,-44,74.611
WATERTOWN REGIONAL AIRPORT SD US,10/27/1974,0,150,72,74.593
WATERTOWN REGIONAL AIRPORT SD US,10/28/1974,0,200,100,74.565
WATERTOWN REGIONAL AIRPORT SD US,10/29/1974,30,133,106,74.56
WATERTOWN REGIONAL AIRPORT SD US,10/30/1974,0,150,111,74.552
WATERTOWN REGIONAL AIRPORT SD US,10/31/1974,89,150,106,74.551
WATERTOWN REGIONAL AIRPORT SD US,11/1/1974,178,111,6,74.551
WATERTOWN REGIONAL AIRPORT SD US,11/2/1974,0,33,-22,74.542
WATERTOWN REGIONAL AIRPORT SD US,11/3/1974,0,39,-50,74.522
WATERTOWN REGIONAL AIRPORT SD US,11/4/1974,0,89,-50,74.549
WATERTOWN REGIONAL AIRPORT SD US,11/5/1974,0,39,-56,74.539
WATERTOWN REGIONAL AIRPORT SD US,11/6/1974,0,128,-72,74.547
WATERTOWN REGIONAL AIRPORT SD US,11/7/1974,0,144,0,74.543
WATERTOWN REGIONAL AIRPORT SD US,11/8/1974,0,106,-22,74.538
WATERTOWN REGIONAL AIRPORT SD US,11/9/1974,0,83,22,74.526
WATERTOWN REGIONAL AIRPORT SD US,11/10/1974,0,117,-33,74.503
WATERTOWN REGIONAL AIRPORT SD US,11/11/1974,0,17,-44,74.481
WATERTOWN REGIONAL AIRPORT SD US,11/12/1974,0,22,-44,74.502
WATERTOWN REGIONAL AIRPORT SD US,11/13/1974,13,-28,-67,74.527
WATERTOWN REGIONAL AIRPORT SD US,11/14/1974,0,-33,-78,74.514
WATERTOWN REGIONAL AIRPORT SD US,11/15/1974,0,50,-106,74.532
WATERTOWN REGIONAL AIRPORT SD US,11/16/1974,0,67,-56,74.537
WATERTOWN REGIONAL AIRPORT SD US,11/17/1974,0,111,-72,74.505
WATERTOWN REGIONAL AIRPORT SD US,11/18/1974,0,72,-44,74.51
